-0.07788902	-0.19774166	0.15036555	-0.23140456	-0.08052364	0.4505729	0.35803697	-0.19606413	-0.05288465	-0.15138988	-0.39661914	-0.040968724	0.2987141	0.17315379	-0.43950844	-0.15412012
-0.4556327	-0.5653593	0.29212502	-0.1064544	-0.28233638	0.66865605	0.46272305	-0.39470884	0.5052028	0.119326785	0.06588318	0.36185655	-0.042417973	0.45799643	-0.13422936	-0.28189927
0.03756275	0.0395985	0.21935976	-0.19832811	0.033630922	0.21156542	0.48567614	-0.54580647	-0.15726563	-0.18581823	-0.3025477	-0.38605076	-0.124151684	0.07021261	-0.0075171944	-0.009738974
0.15008897	0.06633343	-0.022172589	-0.27783763	0.070228174	0.21341412	0.32837957	-0.05264967	-0.07365109	-0.23419048	-0.4433011	-0.11835254	0.26900125	-0.022290744	-0.31270286	0.07209132
-0.14176954	0.028635874	-0.07620502	-0.083564155	0.09287985	0.18530156	-0.13386658	0.18365166	-0.10256662	-0.21418835	-0.22420646	-0.051872186	0.34244165	0.11321115	-0.60940605	-0.23659183
0.49760073	0.37000176	0.19467983	-0.32302055	0.16311045	-0.3112308	0.75070494	-0.7768057	-0.56871986	-0.25885093	-0.61830515	-0.70588845	-0.36828503	-0.30224478	0.4339174	0.50879055
-0.09638857	-0.24150099	0.14103253	-0.16736867	-0.061319675	0.3699586	0.4154894	-0.27851295	0.22418784	0.02305931	-0.27233717	0.096927784	0.10505103	0.12676063	-0.06259888	-0.02248694
-0.02784679	-0.17500944	0.26170936	0.035034962	-0.26004875	0.3579864	0.20349115	-0.13401361	-0.11525933	0.13078187	-0.22177035	-0.11250153	0.17039683	0.2627629	-0.29474586	-0.10367235
0.4031142	0.6337694	-0.0050402354	0.09816894	-0.069897875	-0.57272357	-0.00040810724	0.038154434	-0.80969656	-0.3148907	-0.64673704	-0.7724711	0.25577766	-0.22293337	-0.53077734	0.26053146
0.13206795	-0.06534797	0.23996955	-0.08011571	-0.18126594	0.29760092	0.5968368	-0.46561345	-0.06243278	0.0054604346	-0.3048376	-0.15578005	-0.059237376	0.0904977	0.089235656	0.114518434
0.096027784	-0.5770863	0.58624583	0.46792594	-0.5769809	0.6809205	0.5434261	-0.40379307	0.09435948	0.5866263	-0.20289662	0.07562059	0.4623389	0.022348374	0.31175366	0.28921545
-0.076018356	0.0804652	0.44575784	0.57265615	-0.6134132	0.08247579	-0.18334314	0.415333	-0.5280199	0.38246545	-0.12665454	-0.3377062	0.5486746	0.24425274	-0.8242342	-0.08269421
0.14049691	0.41408083	-0.28206027	0.038546517	0.17048037	-0.17683733	-0.6010684	0.6542816	-0.4574951	-0.26717737	-0.37661287	-0.19815764	0.5190705	-0.039337873	-0.9358357	-0.20719586
-0.29129604	-0.28776184	0.030746426	-0.35290596	0.04035225	0.4016264	0.38735688	-0.30424622	0.41926783	-0.1592646	-0.0057317265	0.22078937	-0.05683963	0.21810295	-0.17850302	-0.18773971
-0.41285223	-0.36532396	-0.33038104	-0.32091954	0.28280905	0.29496083	-0.1803365	0.18562442	0.42057148	-0.4050492	0.29786095	0.39334118	-0.06724673	0.48909357	-0.49523294	-0.4755479
-0.5102809	-0.45496884	0.12315703	0.04491778	-0.25567058	0.56435597	-0.063723914	0.04433878	0.3670483	0.078725345	0.43245155	0.3591023	0.12037253	0.58130896	-0.47500035	-0.49227977
-0.40835103	-0.18365008	-0.26900846	-0.1466174	0.095612034	0.20828998	-0.39095032	0.37995785	0.14356953	-0.18897039	0.28792694	0.24289903	0.13100222	0.5266382	-0.8047423	-0.47703227
-0.12042119	-0.107883	-0.35593373	-0.5354176	0.34210837	0.20242414	0.3011778	-0.18282901	0.3832682	-0.49333882	-0.16497812	0.18794742	-0.14725158	0.13038482	-0.13524799	-0.14727686
0.537093	0.0056986255	-0.18199848	-0.8197201	0.63030165	0.05803348	1.1209043	-1.0452367	0.49277756	-0.53843975	-0.5322936	-0.06307168	-0.9244572	-0.6131786	1.0985724	0.69476485
0.18721914	0.045072213	0.0064904517	0.014283001	0.0718717	0.2220669	0.09702921	0.39974236	-0.16771407	-0.06906585	-0.39400288	0.015145473	0.6037322	-0.2598035	-0.2808662	0.16141605
